dataset,seed,c,method_prior,true_prior,prior_error,test_ap,test_auc,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,convergence_epoch,test_ap_norm,test_auc_norm,test_max_f1_norm,test_anice_norm,test_snice_norm,test_ece_norm,test_mce_norm,test_brier_norm,convergence_epoch_norm,performance_score,calibration_score,convergence_score,overall_score
Mushrooms,456,0.1,0.2,0.5059311981020166,0.3059311981020166,0.9887976310646628,0.9897889535042455,0.9514321295143213,2.5725919727893674,5.903852175208958,0.3023532499900231,0.7829985171556473,0.31645506619876895,1,0.9829005748790929,0.9871347234441105,0.8571296738531258,0.7885376353880806,0.6923452707183884,0.46494429246606295,0.18604460136785184,0.43956981611559076,1.0,0.9423883240587764,0.5142883232111949,1.0,0.818892215756657
IMDB,456,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8756311321262586,0.8726915039999998,0.8049780050381623,0.8130481003598398,0.6624173468664074,0.1723100958690047,0.39583387575953843,0.1834491484089911,39,0.8101619259413347,0.8395992996765488,0.42631093874647435,0.22504075954709957,0.07596507897957046,0.6954587347991681,0.6246392516323461,0.6751511203318243,0.02564102564102566,0.6920240547881193,0.45925098905800166,0.02564102564102566,0.3923053564957155
IMDB,456,0.5,0.3,0.5999935352490545,0.29999353524905453,0.8792368565921693,0.8800312608,0.8050393006684786,1.3445704591643948,1.7600138748535898,0.23021960335657002,0.5225212872028351,0.22553272710736616,2,0.8156657453448336,0.848846931750718,0.42649124985764925,0.3952616862992352,0.20503980384580237,0.5928083652775374,0.481122992723675,0.6006122988974321,0.9743589743589743,0.6970013089844004,0.4549690294087364,0.9743589743589743,0.708776437584037
20News,456,0.1,1.0,0.5880662609871535,0.41193373901284647,0.566224843793691,0.4924686323291032,0.7219346627068307,1.323104256272576,1.2968625260986295,0.40708698893378403,0.40708698893378403,0.4117663260289242,5,0.3378805995701376,0.360542388227328,0.18202537949589195,0.38838709882503575,0.15057431367010018,0.27929330922695383,0.6118913022864361,0.2707536365771045,0.8974358974358975,0.29348278909778586,0.34017993211712605,0.8974358974358975,0.5103662062169364
20News,456,0.1,0.9,0.5880662609871535,0.3119337390128465,0.5657374616766615,0.49373718680734896,0.7219959266802444,0.9604423716054356,0.6847306762767938,0.33368851805518296,0.33368851805518296,0.3571524047024426,5,0.3371366538865487,0.36214068710841024,0.1822055974831155,0.27224402208869775,0.07858907311681217,0.40939940898317895,0.6950398474347335,0.36748631605675486,0.8974358974358975,0.29382764615935814,0.3645517335360354,0.8974358974358975,0.5186050923770971
IMDB,456,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8562562830566406,0.8565739104,0.7915010586530962,0.7397070324864155,0.543758023432203,0.17232503532409668,0.33869291209103014,0.1921042514041828,13,0.7805879329040452,0.8192921451487885,0.3866662990650599,0.20155315957015088,0.06201102652536843,0.6954322531271218,0.6893706818724461,0.6598211223466535,0.6923076923076923,0.6621821257059645,0.46163764868834817,0.6923076923076923,0.6053758222340017
IMDB,456,0.1,auto,0.5238003617193212,0.0,0.8619577804607272,0.8632548928,0.7915046584990096,0.33469388074178796,0.09392303655571678,0.07755031610965728,0.12071562174594763,0.1574092327774301,2,0.789290764287387,0.8277097628999922,0.3866768885999642,0.07184701853060854,0.009111508637165394,0.8634298820270048,0.936303545058915,0.7212732582645118,0.9743589743589743,0.6678924719291145,0.5203930425036412,0.9743589743589743,0.72088149626391
20News,456,0.9,1.0,0.7114781270348665,0.28852187296513354,0.5670793874662318,0.5042563034382025,0.7218734091294756,1.3317844218834936,1.638750107628616,0.4305875388132848,0.5642895400524139,0.4314144878123045,2,0.33918498488591337,0.37539411266433675,0.1818451920903732,0.3911669364182755,0.19077947503489612,0.2376362440272496,0.4338063468009976,0.2359526318150741,0.9743589743589743,0.29880809654687446,0.29786832681929865,0.9743589743589743,0.5236784659083825
20News,456,0.9,0.1,0.7114781270348665,0.6114781270348665,0.5647902283590016,0.5,0.7218734091294756,1.8417512315240547,2.5053382822842454,0.4646437261026082,0.4646437261026082,0.4616960254394352,6,0.33569078602763,0.3700314379511205,0.1818451920903732,0.5544846624027169,0.29268817041053574,0.17726826022946718,0.5466888682059474,0.18231769401367748,0.8717948717948718,0.2958558053563745,0.3506895310524689,0.8717948717948718,0.5061134027345717
Mushrooms,456,0.9,1.0,0.6388075880758808,0.3611924119241192,1.0,1.0,1.0,1.14308385128545,1.3347716863202241,0.0016151536875046216,0.46261781454086304,0.00024219305081620512,4,1.0,1.0,1.0,0.33073526223979216,0.15503234018598705,0.9980325201860799,0.5489838969298677,0.9996489637509476,0.9230769230769231,1.0,0.6064865966585349,0.9230769230769231,0.8431878399118192
Mushrooms,456,0.9,auto,0.6388075880758808,0.0,0.9997993612936144,0.9998134345337228,0.9942711648631445,0.5761037758921416,0.3054031792285374,0.02326153639646677,0.40111270546913147,0.006924853725284283,2,0.9996937427649455,0.9997649392429628,0.9831476954566998,0.14915894228871956,0.03398106729021951,0.9596621509620156,0.6186591950292019,0.9878125737354747,0.9743589743589743,0.994202125821536,0.5498547858611262,0.9743589743589743,0.8394719620138789
MNIST,456,0.1,1.0,0.5153484491086185,0.48465155089138146,0.9971264651083647,0.9973866275669023,0.9802691490438126,0.4456843195256516,0.2084755066164213,0.012591587712662302,0.40133794671610784,0.016292615354744324,34,0.9956138032057812,0.9967073150524466,0.9419584782475259,0.10739189267834409,0.022582604963378786,0.978575697678063,0.6184040332830607,0.9712203082263337,0.15384615384615385,0.9780931988352511,0.539634907365836,0.15384615384615385,0.557191420015747
MNIST,456,0.1,0.2,0.5153484491086185,0.31534844910861853,0.9927955168798266,0.9943672862103715,0.9743383314883768,1.3763338502192348,1.8766182057749428,0.2685850235177204,0.6466919210419726,0.1631872927254761,13,0.9890029938882265,0.9929031347870297,0.9245120094196909,0.40543396555067773,0.21875219409860797,0.5248018370362061,0.34045783403197927,0.7110391053710163,0.6923076923076923,0.968806046031649,0.4400969872176975,0.6923076923076923,0.7004035751856795
FashionMNIST,456,0.1,1.0,0.5238095238095238,0.47619047619047616,0.9958593502383077,0.99667776,0.983135415627183,0.34353164316711443,0.11618555087602167,0.011787740672379726,0.2639374375343323,0.015001814243908654,21,0.9936796644566297,0.9958141864888375,0.9503900696987255,0.07467732676794733,0.011729527041426838,0.9800005966161449,0.7740564917654172,0.9735065870192446,0.4871794871794872,0.9799613068813976,0.5627941058420362,0.4871794871794872,0.676644966634307
FashionMNIST,456,0.1,0.2,0.5238095238095238,0.3238095238095238,0.9925086550550235,0.9948424000000001,0.975833832634312,1.5425095969977711,2.1299509269664028,0.28383849381161846,0.663742267206067,0.17682709776364172,4,0.9885651246909539,0.9935017482887536,0.9289112703783486,0.4586520271275979,0.2485435158216878,0.4977635417702333,0.3211425613723601,0.6868801573065779,0.9230769230769231,0.9703260477860187,0.44259636067969144,0.9230769230769231,0.7786664438475445
FashionMNIST,456,0.1,1.0,0.5238095238095238,0.47619047619047616,0.9968218531947773,0.9972712800000001,0.9842126298960833,0.3477510767600539,0.12480593971546843,0.01064914270201698,0.1980041265487671,0.01388983104948016,31,0.9951488400683065,0.9965619843707321,0.9535588714680605,0.0760286074519333,0.01274326413818314,0.9820188749173273,0.8487482233455954,0.9754761418748717,0.23076923076923073,0.9817565653023664,0.5790030223455822,0.23076923076923073,0.5971762728057265
FashionMNIST,456,0.1,auto,0.5238095238095238,0.0,0.9947340672963796,0.9957839599999999,0.9797297297297297,0.4070425852548159,0.1974372042841066,0.020193487764894977,0.29693119923273725,0.019142453064182448,8,0.9919620195980822,0.9946880546873188,0.9403716882037733,0.09501681247723057,0.021284527026537457,0.9651005727239137,0.736679919047309,0.9661726494788848,0.8205128205128205,0.9756739208297248,0.5568508961507751,0.8205128205128205,0.7843458791644401
20News,456,0.5,1.0,0.6606558518415373,0.3393441481584627,0.5582763362660337,0.49193663473748855,0.7219346627068307,0.9024758272683029,0.7745576996771155,0.3920183427794083,0.4294445623803378,0.407910814185298,14,0.3257479060232033,0.35987210471172204,0.18202537949589195,0.25368013905680126,0.08915251608998864,0.30600398529805506,0.586563803186327,0.27758255459546055,0.6666666666666667,0.28921513007693905,0.3025965996453265,0.6666666666666667,0.4194927987963108
20News,456,0.5,0.3,0.6606558518415373,0.3606558518415373,0.5599725866163292,0.4921500146436487,0.721948735359022,1.7679402625337333,2.3739249635540838,0.26455379461457107,0.26455379461457107,0.3157927740003192,2,0.328337082117886,0.3601409499770297,0.18206677650153008,0.5308465758050737,0.2772342786330536,0.5319475917574565,0.7733582593104322,0.4407428741454571,0.9743589743589743,0.29018160286548195,0.5108259159302946,0.9743589743589743,0.5917888310515836
Spambase,456,0.9,1.0,0.5524929063640048,0.44750709363599517,0.928095220273664,0.9655104317860915,0.9095674967234599,1.3654603674908685,1.751196843183063,0.1249892993847335,0.6947304606437683,0.10022730894267476,9,0.8902437150692899,0.9565453126131946,0.7339780165735836,0.4019517144724565,0.2040029420227269,0.7793395594843262,0.286037971722522,0.822554407392602,0.7948717948717949,0.8602556814186894,0.49877731901892675,0.7948717948717949,0.717968265103137
Spambase,456,0.9,0.3,0.5524929063640048,0.25249290636400484,0.8967370423513205,0.9333757911470522,0.8638239339752406,1.639566104301099,2.477353728960857,0.13586516702602275,0.5979066491127014,0.22848787739229157,1,0.8423782306876995,0.9160576859025285,0.5994158530773436,0.4897345363519611,0.28939725391379284,0.7600610009076294,0.39572362277425666,0.595378109548218,1.0,0.7859505898891905,0.5060589046991716,1.0,0.7640031648627873
IMDB,456,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8624310906954784,0.8666500032,0.7938891379052742,0.6273521207204654,0.5195984853611711,0.14332611841917037,0.36169221003850305,0.18401799682188227,6,0.790013230487599,0.8319873885333626,0.3936912243543797,0.1655713106617272,0.05916992266807734,0.7468357214894963,0.6633162131502356,0.6741435707939003,0.8717948717948718,0.6718972811251137,0.4618073477526874,0.8717948717948718,0.6684998335575577
IMDB,456,0.1,0.5,0.5238003617193212,0.023800361719321206,0.8618697197378002,0.8631617695999999,0.7913458012467914,0.28712712966888476,0.07340241596353442,0.06555281535267829,0.1252383589744568,0.15600267863229442,2,0.7891563473844555,0.8275924335231973,0.38620958403815714,0.05661368673168228,0.006698332766540554,0.8846966470103605,0.9311800184222283,0.7237645598958087,0.9743589743589743,0.66765278831527,0.5205906489653241,0.9743589743589743,0.7208674705465228
20News,456,0.9,1.0,0.7114781270348665,0.28852187296513354,0.5667098018273622,0.5035330491805724,0.7218734091294756,1.9323182862992527,2.7662946923621394,0.4142608141493937,0.4146389847106122,0.4174796996715315,1,0.3386208451049356,0.37448285777498685,0.1818451920903732,0.5834889135723547,0.32337601970125174,0.26657698955485076,0.6033361177670209,0.26063405666241657,1.0,0.2983162983234319,0.407482419451579,1.0,0.5685995725916703
20News,456,0.9,auto,0.7114781270348665,0.0,0.5575110583240599,0.49515232119760666,0.7219346627068307,1.2417564032008928,1.1713475373582418,0.33632739449332383,0.33632739449332383,0.358923203534834,1,0.324579776947916,0.3639236674622834,0.18202537949589195,0.36233531246123724,0.13581405138322555,0.4047217376775605,0.6920504290717753,0.3643498608871534,1.0,0.2901762746353638,0.39185427829619035,1.0,0.5606768509771847
Spambase,456,0.5,1.0,0.4935779816513762,0.5064220183486239,0.9408464792113853,0.9702795303968326,0.9134487350199734,1.053872090520346,1.0529709987242692,0.08712383875386721,0.5573087811470032,0.07863081649035107,16,0.9097073837505697,0.9625540770013503,0.7453953131470482,0.30216504624966917,0.12189325374475551,0.8464598596647378,0.44171441273299716,0.8608063133450563,0.6153846153846154,0.8725522579663227,0.5146077771474432,0.6153846153846154,0.6675148834994604
Spambase,456,0.5,0.1,0.4935779816513762,0.39357798165137614,0.8840553075389949,0.9284338991083858,0.8493150684931507,2.862304753506979,6.525730276588513,0.29397366576940304,0.8664319068193436,0.31933081600115065,1,0.8230206844331281,0.9098312126597295,0.5567356547750825,0.8813186392514076,0.7654766471296284,0.47979794006216747,0.0915281232411953,0.4344762616309291,1.0,0.7631958506226467,0.5305195222630655,1.0,0.7645717909619041
20News,456,0.1,1.0,0.5880662609871535,0.41193373901284647,0.5696441277141838,0.5040042347538963,0.7218734091294756,1.0700371354762572,1.3175349957558165,0.07678166270034464,0.46371842424074805,0.25463812043111045,1,0.3430998339752067,0.37507652197115693,0.1818451920903732,0.3073419290050321,0.1530053466273565,0.8647923967490811,0.5477370849155834,0.5490605586976355,1.0,0.3000071826789123,0.48438746319893766,1.0,0.5947982152926167
20News,456,0.1,0.5,0.5880662609871535,0.08806626098715353,0.5663706055865598,0.4933522352576034,0.7218734091294756,1.3082322227531107,1.5832286734174783,0.06452856396843765,0.06452856396843765,0.24996870443204697,1,0.3381030920515973,0.36165567235990687,0.1818451920903732,0.38362430515053086,0.18425028724844852,0.8865122345992884,0.9999543548706128,0.5573310712377328,1.0,0.2938679855006258,0.6023344506213227,1.0,0.6320674787073162
MNIST,456,0.9,1.0,0.6474783197357518,0.35252168026424824,0.9989505181132017,0.9990633548372435,0.9900628675725005,0.46282626468066723,0.27956350863783375,0.007250195872783646,0.5305164059003195,0.00902749612009177,35,0.9983980587460882,0.9988198859873365,0.9707683014164649,0.11288162936069876,0.030942383869595497,0.9880438466904009,0.47206582191308266,0.9840883541977246,0.1282051282051282,0.9893287487166299,0.5176044072063005,0.1282051282051282,0.5450460947093528
MNIST,456,0.9,0.7,0.6474783197357518,0.052521680264248194,0.9988253495191249,0.9989143221931331,0.986109702930143,0.35363066577057345,0.15431494041294713,0.0061861695604864455,0.24854967227348912,0.011052593284528341,22,0.9982069999607315,0.9986321142263194,0.9591394217452334,0.07791155569242363,0.016213451997732373,0.9899299393006946,0.7914883303201853,0.9805014834848244,0.46153846153846156,0.9853261786440948,0.5712089521591721,0.46153846153846156,0.6726911974472428
FashionMNIST,456,0.9,1.0,0.6551724137931034,0.3448275862068966,0.9980243703461307,0.9983137999999999,0.9893733240639587,0.4603609585461423,0.24742842998217035,0.007491537228971712,0.4374387860298157,0.009372311960373537,18,0.9969843761147325,0.9978754940213462,0.9687398965271281,0.11209211093688233,0.027163375527030013,0.9876160451001547,0.5775076463197404,0.9834776132117754,0.5641025641025641,0.9878665888877357,0.5375713582191166,0.5641025641025641,0.6965135037364721
FashionMNIST,456,0.9,0.7,0.6551724137931034,0.04482758620689653,0.998722322985926,0.9988589200000001,0.9908366533864542,0.2905208326314064,0.09764511866474827,0.0036248371775029205,0.27349506105695454,0.008041182747449516,22,0.9980497390724254,0.9985623109464347,0.9730445188108426,0.057700525796554644,0.00954921658530713,0.9944701560455432,0.7632292567907868,0.9858353215098122,0.46153846153846156,0.9898855229432342,0.5621568953456009,0.46153846153846156,0.6711936266090989
MNIST,456,0.5,1.0,0.5918403200086488,0.40815967999135117,0.9970776179420319,0.9975308591593903,0.9807207025335621,0.5076193889033641,0.25894791810848533,0.01189140451627319,0.30129143794377644,0.01633230826473409,13,0.9955392423278189,0.9968890377902899,0.9432867966133127,0.12722670250956825,0.02851803976164692,0.9798168421284387,0.7317404768357425,0.9711500037792916,0.6923076923076923,0.9785716922438071,0.5676904130029377,0.6923076923076923,0.7461899325181456
MNIST,456,0.5,0.5,0.5918403200086488,0.09184032000864883,0.9966539068921838,0.9971536165281641,0.9777235276167225,0.29850861983353566,0.10204529795023103,0.018036817487981156,0.15027846979058312,0.018038712702992926,8,0.9948924848953866,0.9964137357944157,0.934470116911155,0.0602586280432849,0.010066667138542127,0.9689234855834137,0.902813640215839,0.9681276045525087,0.8205128205128205,0.9752587792003191,0.5820380051067178,0.8205128205128205,0.7926032016066191
FashionMNIST,456,0.5,1.0,0.6,0.4,0.9973200578543239,0.99782592,0.9883524141363863,0.8458408785927864,0.8144185504896763,0.010486241473793045,0.5712268352508545,0.011948306103743176,18,0.9959093054055916,0.9972607958972416,0.9657367231769219,0.23554270176857814,0.09384005674848576,0.9823076335685091,0.4259475181890412,0.9789149887057924,0.5641025641025641,0.9863022748265852,0.5433105797960813,0.5641025641025641,0.6979051395750769
FashionMNIST,456,0.5,0.5,0.6,0.09999999999999998,0.9965710714119088,0.9977191999999999,0.9885034489653104,0.6943511024520905,0.5109769369880279,0.10219370657361576,0.36953102160191187,0.03154508338038709,19,0.9947660438630931,0.9971263354073577,0.9661810168025666,0.18702784691630125,0.05815604921293339,0.8197470180700914,0.6544361129330645,0.9442049966544339,0.5384615384615384,0.9860244653576725,0.5327144047573649,0.5384615384615384,0.6857334695255252
20News,456,0.1,1.0,0.5880662609871535,0.41193373901284647,0.565050180786704,0.49752115727565605,0.7220382165605095,0.7997123241105527,0.5957641798331152,0.340672904828319,0.43053901597802213,0.3750491980496084,11,0.33608758041086734,0.36690825197791993,0.1823300000753183,0.22076995483962067,0.06812682605427908,0.3970188878174904,0.5853239650358799,0.33578735116800795,0.7435897435897436,0.2951086108213685,0.3214053969830556,0.7435897435897436,0.4533679171313893
20News,456,0.1,auto,0.5880662609871535,0.0,0.565703356401712,0.49312501488029925,0.7219959266802444,0.5056495743292397,0.3052745310312549,0.0658801006419318,0.3935431241989136,0.25088811324371196,5,0.3370845952015872,0.36136938897118986,0.1822055974831155,0.12659586608889264,0.033965938570106644,0.8841165012391661,0.6272343010561574,0.5557026058990532,0.8974358974358975,0.2935531938852975,0.4455230425706752,0.8974358974358975,0.5455040446306234
Mushrooms,456,0.5,1.0,0.5827175954915467,0.41728240450845333,1.0,1.0,1.0,0.6821021888082675,0.4035279345712181,0.0005441721216417275,0.21722601354122162,4.4002881872043865e-05,8,1.0,1.0,1.0,0.18310511178085398,0.04552030368125403,0.9999309416760276,0.826972947658026,1.0,0.8205128205128205,1.0,0.6111058609592324,0.8205128205128205,0.8105395604906843
Mushrooms,456,0.5,0.5,0.5827175954915467,0.08271759549154667,0.9995084635377438,0.9995419286925553,0.9911280101394169,0.7570479459944887,0.532079654338104,0.051375594815955716,0.3514306710826026,0.014015857262858885,2,0.999249713075952,0.9994228589542664,0.9739015923021159,0.20710661620123538,0.060637678269182316,0.9098271823925983,0.6749408699714509,0.9752529230872677,0.9743589743589743,0.9908580547774447,0.565553053984347,0.9743589743589743,0.843590027706922
Mushrooms,456,0.9,1.0,0.6388075880758808,0.3611924119241192,1.0,1.0,1.0,1.0133117337595847,1.119959256922609,0.0015625564374316197,0.4665316045284271,0.00020634961340818757,4,1.0,1.0,1.0,0.28917552397869206,0.12977091258909887,0.9981257540502597,0.5445502086038511,0.9997124499767673,0.9230769230769231,1.0,0.5922669698397339,0.9230769230769231,0.8384479643055522
Mushrooms,456,0.9,0.7,0.6388075880758808,0.06119241192411917,0.9997504269807015,0.9997679307614601,0.9942638623326959,0.5958987869031873,0.3478816512802224,0.016503007342035952,0.303303062915802,0.006683733487390687,2,0.9996190488654385,0.9997076073510025,0.9831262138702836,0.15549832776056938,0.03897643394181045,0.9716423168269899,0.7294616324973562,0.9882396481172754,0.9743589743589743,0.994150956695575,0.5767636718288003,0.9743589743589743,0.84842453429445
Spambase,456,0.9,1.0,0.5524929063640048,0.44750709363599517,0.9249922444883466,0.9648291319845572,0.90694626474443,1.3104982311157638,1.571343106448645,0.14126022416495604,0.6767180959383646,0.10389121569286293,9,0.8855072970492004,0.9556869177006012,0.7262672344452822,0.38434999812868975,0.18285257301807037,0.7504977248079194,0.306443055125581,0.8160648620770301,0.7948717948717949,0.855820483065028,0.4880416426314581,0.7948717948717949,0.7129113068560938
Spambase,456,0.9,0.2,0.5524929063640048,0.3524929063640048,0.8970398186765633,0.933484404158891,0.8638239339752406,2.1707513485147643,4.084119879097183,0.3082215824082542,0.7252374887466431,0.2621465077341755,1,0.8428403919619584,0.9161945314683043,0.5994158530773436,0.6598475015910346,0.47834910777355916,0.45454208879792546,0.2514784642397606,0.5357616340872854,1.0,0.7861502588358688,0.475995759297913,1.0,0.7540486727112606
20News,456,0.5,1.0,0.6606558518415373,0.3393441481584627,0.566990855671935,0.5033754972888453,0.7218734091294756,1.353231349491532,1.6979902508856741,0.3862720910327206,0.5264908671379089,0.39711135801143743,1,0.339049848934211,0.3742843522976281,0.1818451920903732,0.39803535095052034,0.19774597410533618,0.316189788817252,0.47662610344927603,0.29671065064217383,1.0,0.2983931311074041,0.33706157359291167,1.0,0.5451515682334386
20News,456,0.5,0.2,0.6606558518415373,0.4606558518415373,0.5570769572045309,0.4933854739020347,0.7219959266802444,1.5334236709736326,1.791621453923213,0.3647281221602264,0.3736797213990647,0.37882966915476485,1,0.32391715999331155,0.36169755096198053,0.1822055974831155,0.45574224408157765,0.20875677949948895,0.35437861931626646,0.6497363099499636,0.32909134599542467,1.0,0.2892734361461359,0.3995410597685442,1.0,0.5629381653048934
FashionMNIST,456,0.1,1.0,0.5238095238095238,0.47619047619047616,0.9960405804427848,0.9967739199999999,0.9826693227091633,0.2861778923441108,0.08842723798523547,0.010642499804706326,0.17489711443583172,0.014835433201338583,21,0.9939562963305655,0.9959353420426905,0.9490189812292021,0.0563096918865846,0.008465215878107588,0.98203065011441,0.8749247147209056,0.9738012826512651,0.4871794871794872,0.9796368732008194,0.5791063110502546,0.4871794871794872,0.681974223810187
FashionMNIST,456,0.1,0.3,0.5238095238095238,0.22380952380952385,0.9944413106011293,0.99610984,0.981568197668626,0.9512615196069445,0.9632580421587035,0.19131058243215088,0.4775400856772054,0.08805594471818944,12,0.9915151524025834,0.9950986429973199,0.9457798420185085,0.2693038388402034,0.11134322475835565,0.6617784800117044,0.5320793876064039,0.844112439589538,0.717948717948718,0.9774645458061372,0.4837234741612411,0.717948717948718,0.7263789126386988
MNIST,456,0.1,1.0,0.5153484491086185,0.48465155089138146,0.9967348857056008,0.9968555912487072,0.9788273615635179,0.3915560982011917,0.1557415459483308,0.012554120985826003,0.29514696938650953,0.017101047984927027,27,0.9950160918899782,0.9960382426809082,0.9377172248121932,0.09005723902799362,0.016381217394466976,0.9786421111828806,0.738701161644711,0.969788404920419,0.33333333333333337,0.9762571864610265,0.5587140268340942,0.33333333333333337,0.6227681822094847
MNIST,456,0.1,0.3,0.5153484491086185,0.21534844910861856,0.9941389939633496,0.9951388152060827,0.9753198347939962,0.933078490868662,0.9860941454610122,0.15257744554206729,0.4849816297007873,0.0683261731228619,13,0.9910536928005691,0.9938752128110441,0.9273992617530917,0.2634806933944457,0.11402869585415777,0.7304368227778335,0.5236493269823721,0.8790579924006692,0.6923076923076923,0.9707760557882349,0.5021307062818956,0.6923076923076923,0.7217381514592743
FashionMNIST,456,0.5,1.0,0.6,0.4,0.9966345006485555,0.9972385599999999,0.9852021054722415,0.6380830517367828,0.3970348539776211,0.011114475507417242,0.4456162750720978,0.013593870560649276,11,0.994862862981333,0.9965207592280313,0.9564695755377763,0.16900790931511042,0.044756732943025,0.9811940261749144,0.5682438795315126,0.9760003498132392,0.7435897435897436,0.9826177325823803,0.5478405795555603,0.7435897435897436,0.7580160185758947
FashionMNIST,456,0.5,0.9,0.6,0.30000000000000004,0.9970867059268529,0.9975446799999999,0.9858903020667725,0.687320551555592,0.4684268388723359,0.010905029135872582,0.45117074793035333,0.013124440955404605,11,0.9955531143326461,0.9969064511804601,0.9584940182594889,0.18477630120170208,0.05315225950763445,0.9815652907282977,0.5619515640145648,0.9768318078451746,0.7435897435897436,0.9836511945908651,0.5516554446594747,0.7435897435897436,0.7596321276133612
MNIST,456,0.5,1.0,0.5918403200086488,0.40815967999135117,0.997711148697086,0.9979581127450157,0.9810598428369939,0.3681223453449184,0.1957215082808233,0.010413022116105985,0.3486013611157735,0.015390219918325277,17,0.9965062709777741,0.9974273504442231,0.9442844332252602,0.08255254037816297,0.021082765282644193,0.9824374221722946,0.6781460185896628,0.9728186393183861,0.5897435897435898,0.9794060182157525,0.5474074771482301,0.5897435897435898,0.7055190283691908
MNIST,456,0.5,0.9,0.5918403200086488,0.3081596799913512,0.9971401604689842,0.9975292188000859,0.9800724637681159,0.8213297542531358,0.6695712957814913,0.018331409985246114,0.49535309184681287,0.01885863074737567,12,0.9956347079621564,0.9968869710407054,0.9413798963742407,0.22769297309448042,0.07680636625078194,0.9684012910420589,0.5119001450419336,0.9666753581753857,0.717948717948718,0.9779671917923675,0.5502952267209281,0.717948717948718,0.7487370454873378
IMDB,456,0.9,1.0,0.6551676094407446,0.3448323905592554,0.8848944330879267,0.8866750367999999,0.810898402170636,1.0055483760679365,1.1424329087096048,0.19546648356497287,0.5448906564712525,0.20410892070772796,24,0.8243015353472359,0.8572176717773076,0.4437267541976574,0.28668929565905404,0.132413760254138,0.6544117313466231,0.4557821308734289,0.6385583417259921,0.41025641025641024,0.7084153204407336,0.43357105197184725,0.41025641025641024,0.5174142608896637
IMDB,456,0.9,auto,0.6551676094407446,0.0,0.8881314668754746,0.889534528,0.8134660333257935,0.43286765707240205,0.19535395392478938,0.08585681700110434,0.21864115360171293,0.14555385534398593,19,0.8292425810477948,0.8608204508962185,0.4512798607451308,0.10328733503458248,0.021039541770024796,0.8487057819105966,0.8253698238353847,0.7422716117525182,0.5384615384615384,0.7137809642297147,0.5081348188606214,0.5384615384615384,0.5867924405172915
IMDB,456,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8704608390397657,0.8744376256,0.8002211166390272,0.7460458768742275,0.5723008874314824,0.18269756846606733,0.3423695589390751,0.1858421938574379,6,0.8022699309538505,0.841799303103578,0.4123177743307292,0.20358318511537485,0.06536759902141799,0.6770459050800888,0.6852056382035576,0.6709125362360033,0.8717948717948718,0.6854623361293859,0.46042297273128857,0.8717948717948718,0.6725600602185153
IMDB,456,0.5,0.2,0.5999935352490545,0.3999935352490545,0.8623194850198725,0.8624534175999998,0.7884241971620612,2.0168077315726913,3.4256859626307947,0.31976193341091275,0.6324317953007369,0.2970641616631513,1,0.7898428742973944,0.8266999545414684,0.37761520828555906,0.6105468001071089,0.40091885499538427,0.43408566728395226,0.3566122401772607,0.47391516447560467,1.0,0.6647193457081406,0.4552157454078622,1.0,0.7066450303720009
Mushrooms,456,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9996247784880127,0.9996405201991245,0.9904761904761905,0.4703685699347581,0.23146420171407822,0.0071556928524604295,0.5941352844238281,0.007229560285119312,4,0.9994272575573063,0.9995470780535137,0.9719841582671698,0.1152970652665116,0.025286020489123245,0.9882113627059562,0.3999959663714705,0.9872728746757484,0.9230769230769231,0.9903194979593298,0.503212657901762,0.9230769230769231,0.8055363596460049
Mushrooms,456,0.1,auto,0.5059311981020166,0.0,0.999361880745401,0.9993781151124095,0.9897959183673469,0.69416166481541,0.4701837680170769,0.06202865320100234,0.41002063949902856,0.016212395325386597,3,0.999025967411428,0.9992164641432093,0.9699830267148246,0.18696717919547376,0.05335887017028185,0.8909435754132893,0.6085679527186091,0.9713623946797366,0.9487179487179487,0.9894084860898206,0.5422399944354781,0.9487179487179487,0.826788809747749
Mushrooms,456,0.5,1.0,0.5827175954915467,0.41728240450845333,0.9999173001298913,0.9999226435871534,0.9955442393380012,0.42113382610166517,0.22833946555386772,0.007481340398510487,0.5686703324317932,0.0038232592466091067,3,0.9998737659646282,0.9999025357836676,0.9868926520218774,0.09952955598896723,0.024918558994963484,0.987634119997701,0.42884362062180237,0.9933061463868137,0.9487179487179487,0.9955563179233912,0.5068464003980495,0.9487179487179487,0.8170402223464631
Mushrooms,456,0.5,0.9,0.5827175954915467,0.31728240450845335,0.999923860239835,0.9999287107567885,0.9961783439490446,0.41317149374979817,0.21763261335956322,0.007782595791639044,0.40863037109375,0.003459041848636654,3,0.9998837793920929,0.9999101800359289,0.9887579743365076,0.09697960570072041,0.023659458801108455,0.9871001148098366,0.6101429009958798,0.993951251590089,0.9487179487179487,0.9961839779215098,0.5423666663795268,0.9487179487179487,0.8290895310063284
