dataset,seed,c,method,true_prior,method_prior,prior_error,baseline_f1,baseline_ap,baseline_max_f1,test_f1,test_ap,test_max_f1,f1_drop_abs,f1_drop_rel_pct,ap_drop_abs,ap_drop_rel_pct,max_f1_drop_abs,max_f1_drop_rel_pct,error_bin
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.3,0.3551676094407446,0.8100200856482359,0.8841234340091303,0.810692441289738,0.6767,0.886110585190435,0.8087714116952156,0.13332008564823594,16.458861701132225,-0.0019871511813046583,-0.22475947417135617,0.0019210295945224498,0.23696157712612517,"(0.3, 0.5]"
MNIST,42,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.2,0.31534844910861853,0.9708757432228157,0.9951610421195158,0.9720132410472464,0.4089662957587486,0.9894238352894207,0.9685205672332293,0.5619094474640671,57.87655643747082,0.005737206830095154,0.5765103925165644,0.0034926738140170777,0.35932368681048765,"(0.3, 0.5]"
MNIST,42,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.3,0.21534844910861856,0.9708757432228157,0.9951610421195158,0.9720132410472464,0.9389531797430725,0.9925846133766051,0.9662672439834862,0.031922563479743205,3.2880174113503404,0.0025764287429107524,0.25889565948275245,0.005745997063760222,0.5911439084481492,"(0.2, 0.3]"
MNIST,42,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.5,0.015348449108618545,0.9708757432228157,0.9951610421195158,0.9720132410472464,0.9721324717285945,0.9954080698463136,0.9727877444063697,-0.001256728505778848,-0.12944277520078376,-0.0002470277267977439,-0.02482288959700621,-0.0007745033591233241,-0.07968033010423549,"(0.0, 0.1]"
MNIST,42,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.9,0.3846515508913815,0.9708757432228157,0.9951610421195158,0.9720132410472464,0.9730107956817273,0.9960356819181208,0.97479501973884,-0.002135052458911657,-0.21990996003508795,-0.0008746397986049148,-0.08788927234752757,-0.0027817786915935727,-0.28618732483484344,"(0.3, 0.5]"
MNIST,42,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.7,0.1846515508913814,0.9708757432228157,0.9951610421195158,0.9720132410472464,0.9727610815157303,0.995364879694773,0.9733924611973391,-0.0018853382929145956,-0.19418945277757457,-0.00020383757525721524,-0.02048287328682778,-0.0013792201500927304,-0.14189314423399824,"(0.1, 0.2]"
MNIST,42,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.1,0.41534844910861857,0.9708757432228157,0.9951610421195158,0.9720132410472464,0.33682078974012825,0.9802824585800468,0.9324188016945733,0.6340549534826874,65.30752858011944,0.014878583539469026,1.49509304622499,0.03959443935267315,4.073446500586157,"(0.3, 0.5]"
MNIST,42,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.7,0.10815967999135112,0.9786155873112394,0.9970353486083444,0.980439604759024,0.9768049000903705,0.9963769057719462,0.9777777777777779,0.0018106872208689673,0.1850253811962935,0.0006584428363982653,0.06604006942354808,0.0026618269812461737,0.27149321266967863,"(0.1, 0.2]"
MNIST,42,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.1,0.49184032000864886,0.9786155873112394,0.9970353486083444,0.980439604759024,0.3374957813027337,0.9938545531587542,0.9649229521492295,0.6411198060085057,65.51293626642426,0.003180795449590268,0.31902534388875997,0.015516652609794512,1.5826219722741872,"(0.3, 0.5]"
MNIST,42,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.2,0.3918403200086488,0.9786155873112394,0.9970353486083444,0.980439604759024,0.0016227180527383367,0.9964024105891989,0.9723113964686999,0.976992869258501,99.8341822801743,0.0006329380191455458,0.0634820039258384,0.008128208290324124,0.8290371228242971,"(0.3, 0.5]"
MNIST,42,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.3,0.29184032000864885,0.9786155873112394,0.9970353486083444,0.980439604759024,0.9202614379084967,0.9942596281318915,0.9669237012987013,0.05835414940274275,5.962928667738844,0.002775720476452914,0.2783973988813182,0.01351590346032272,1.378555435206507,"(0.2, 0.3]"
MNIST,42,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.9,0.3081596799913512,0.9786155873112394,0.9970353486083444,0.980439604759024,0.9802466659981951,0.9974198272217332,0.9820020222446916,-0.001631078686955667,-0.16667205265318524,-0.0003844786133887501,-0.03856218477362943,-0.0015624174856675443,-0.15935887107004015,"(0.3, 0.5]"
MNIST,42,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.5,0.09184032000864883,0.9786155873112394,0.9970353486083444,0.980439604759024,0.9847828277738587,0.9983460493609445,0.9850232746407611,-0.0061672404626192945,-0.6302005141328146,-0.0013107007526000913,-0.13145980776203764,-0.004583669881737085,-0.4675117018415097,"(0.0, 0.1]"
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.7,0.052521680264248194,0.9835966589513938,0.9984928420666158,0.9847870182555781,0.9843260188087775,0.9984219632560921,0.9848222471223388,-0.0007293598573836491,-0.07415233172520279,7.087881052370015e-05,0.007098579733130563,-3.5228866760661504e-05,-0.0035773082004132073,"(0.0, 0.1]"
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.1,0.5474783197357518,0.9835966589513938,0.9984928420666158,0.9847870182555781,0.33715828552143096,0.9940647358577381,0.9668380203608506,0.6464383734299628,65.72189601773624,0.00442810620887768,0.4434790138017087,0.01794899789472748,1.8226273866324711,"(0.5, 1.0]"
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.2,0.44747831973575175,0.9835966589513938,0.9984928420666158,0.9847870182555781,0.0032428050263477908,0.9939510792778694,0.9661513589976761,0.980353853925046,99.6703115045343,0.004541762788746406,0.4548618274865306,0.018635659257902004,1.8923542768580202,"(0.3, 0.5]"
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.3,0.3474783197357518,0.9835966589513938,0.9984928420666158,0.9847870182555781,0.5290784372203996,0.9869431504470793,0.9472196992632961,0.4545182217309942,46.209817570502246,0.011549691619536562,1.1567125103903357,0.03756731899228205,3.8147658626560355,"(0.3, 0.5]"
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.9,0.25252168026424826,0.9835966589513938,0.9984928420666158,0.9847870182555781,0.9824244250276187,0.9979950986863362,0.9841558179432839,0.001172233923775079,0.11917831492278452,0.000497743380279636,0.04984946905071838,0.0006312003122942444,0.06409510895181514,"(0.2, 0.3]"
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.5,0.14747831973575176,0.9835966589513938,0.9984928420666158,0.9847870182555781,0.9890997174000807,0.9972626108535814,0.9907829433809379,-0.005503058448686926,-0.5594832392531408,0.0012302312130344495,0.12320881644861836,-0.005995925125359736,-0.6088550127296292,"(0.1, 0.2]"
MNIST,456,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.5,0.015348449108618545,0.9737299396913013,0.9964404493531244,0.9766505636070852,0.9737299396913013,0.9965584900163827,0.9769184045353312,0.0,0.0,-0.00011804066325837859,-0.01184623359429146,-0.00026784092824594374,-0.027424437995174127,"(0.0, 0.1]"
MNIST,456,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.9,0.3846515508913815,0.9737299396913013,0.9964404493531244,0.9766505636070852,0.9751898734177216,0.9962849917149268,0.9763795560985541,-0.0014599337264202816,-0.14993209789596487,0.00015545763819757585,0.015601297428109912,0.0002710075085311514,0.027748666578375113,"(0.3, 0.5]"
MNIST,456,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.2,0.31534844910861853,0.9737299396913013,0.9964404493531244,0.9766505636070852,0.48176081268277665,0.9927955168798266,0.9743383314883768,0.49196912700852463,50.52418611719921,0.0036449324732977795,0.3657953142773379,0.002312232118708457,0.23675121940939028,"(0.3, 0.5]"
MNIST,456,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.3,0.21534844910861856,0.9737299396913013,0.9964404493531244,0.9766505636070852,0.9234102480771315,0.9941389939633496,0.9753198347939962,0.050319691614169826,5.167725625251138,0.002301455389774776,0.2309676801327013,0.0013307288130890438,0.1362543434341791,"(0.2, 0.3]"
MNIST,456,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.1,0.41534844910861857,0.9737299396913013,0.9964404493531244,0.9766505636070852,0.33648329395882554,0.9709638762794288,0.9088127294981639,0.6372466457324757,65.4438792273862,0.025476573073695552,2.556758217737407,0.0678378341089213,6.945967845282793,"(0.3, 0.5]"
MNIST,456,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.7,0.1846515508913814,0.9737299396913013,0.9964404493531244,0.9766505636070852,0.9720568949863815,0.9952881760652773,0.9721718088324258,0.0016730447049198016,0.17181814348341823,0.001152273287847061,0.11563895148928378,0.004478754774659421,0.4585831352124486,"(0.1, 0.2]"
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.2,0.3918403200086488,0.9826961770623742,0.9981532954537952,0.9843228481844847,0.0012172854534388314,0.9966809255855072,0.9796458375737838,0.9814788916089354,99.87612799542197,0.001472369868287915,0.1475093930956291,0.004677010610700916,0.4751500607069457,"(0.3, 0.5]"
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.3,0.29184032000864885,0.9826961770623742,0.9981532954537952,0.9843228481844847,0.8264128494943486,0.9974282232790093,0.9831266517584875,0.15628332756802565,15.903524529342498,0.0007250721747859012,0.07264136461687062,0.0011961964259972202,0.12152480542370032,"(0.2, 0.3]"
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.5,0.09184032000864883,0.9826961770623742,0.9981532954537952,0.9843228481844847,0.9775338009555758,0.9966539068921838,0.9777235276167225,0.005162376106798372,0.5253277897376722,0.001499388561611359,0.150216261213633,0.006599320567762135,0.6704426885888227,"(0.0, 0.1]"
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.9,0.3081596799913512,0.9826961770623742,0.9981532954537952,0.9843228481844847,0.9763165783951234,0.9971401604689842,0.9800724637681159,0.0063795986672507965,0.6491933942718358,0.0010131349848109261,0.10150094072978236,0.004250384416368824,0.43180796059020304,"(0.3, 0.5]"
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.7,0.10815967999135112,0.9826961770623742,0.9981532954537952,0.9843228481844847,0.9814478725549506,0.9977550059270276,0.9833839918946301,0.0012483045074236365,0.12702852993233976,0.0003982895267675701,0.0399026410654181,0.0009388562898545727,0.09538093031023594,"(0.1, 0.2]"
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.1,0.49184032000864886,0.9826961770623742,0.9981532954537952,0.9843228481844847,0.33648329395882554,0.9849041533231494,0.9422312786551197,0.6462128831035487,65.75917340345285,0.013249142130645764,1.3273654649030882,0.04209156952936499,4.276195519285159,"(0.3, 0.5]"
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.1,0.5474783197357518,0.9854339469957516,0.9988381894129408,0.9862012987012987,0.33648329395882554,0.9868236452623369,0.9490698383653553,0.648950653036926,65.8543025654183,0.012014544150603879,1.2028519011337895,0.03713146033594339,3.7650995171919552,"(0.5, 1.0]"
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.7,0.052521680264248194,0.9854339469957516,0.9988381894129408,0.9862012987012987,0.9856536674075571,0.9988253495191249,0.986109702930143,-0.00021972041180551294,-0.02229681781060666,1.2839893815841386e-05,0.001285482869191048,9.159577115569473e-05,0.009287735807721475,"(0.0, 0.1]"
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.5,0.14747831973575176,0.9854339469957516,0.9988381894129408,0.9862012987012987,0.9819728580109378,0.9975596715517202,0.9826272477903079,0.003461088984813787,0.35122485838502465,0.0012785178612205739,0.12800049845631278,0.0035740509109908336,0.36240582076878247,"(0.1, 0.2]"
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.9,0.25252168026424826,0.9854339469957516,0.9988381894129408,0.9862012987012987,0.9790828640386162,0.9973588843894302,0.9801860088960777,0.006351082957135379,0.6444960594769077,0.0014793050235105687,0.14810256948425435,0.006015289805221036,0.6099454353936062,"(0.2, 0.3]"
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.2,0.44747831973575175,0.9854339469957516,0.9988381894129408,0.9862012987012987,0.5775339301183945,0.9985242434447212,0.9839005502343591,0.4079000168773571,41.39293334889707,0.00031394596821954224,0.03143111382275656,0.002300748466939617,0.2332940009275398,"(0.3, 0.5]"
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.3,0.3474783197357518,0.9854339469957516,0.9988381894129408,0.9862012987012987,0.7557290355074289,0.988063460563297,0.9516211516825201,0.22970491148832273,23.31002622637609,0.010774728849643811,1.078726160438116,0.03458014701877854,3.5063984466777907,"(0.3, 0.5]"
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.3,0.21534844910861856,0.9704201343627795,0.9952795881311017,0.9717502764652659,0.9417259314297846,0.9913742276442397,0.9720906801007557,0.02869420293299496,2.9568845407187303,0.003905360486862075,0.3923882829944712,-0.00034040363548981656,-0.035029949950519404,"(0.2, 0.3]"
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.2,0.31534844910861853,0.9704201343627795,0.9952795881311017,0.9717502764652659,0.5701042873696408,0.9918152285588485,0.9704284852142425,0.4003158469931387,41.251807626189006,0.0034643595722532172,0.3480790336269691,0.0013217912510233853,0.13602170053723994,"(0.3, 0.5]"
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.5,0.015348449108618545,0.9704201343627795,0.9952795881311017,0.9717502764652659,0.9718482252141983,0.995983801361597,0.9731800766283525,-0.0014280908514188173,-0.1471621209051443,-0.0007042132304952986,-0.07075531728904876,-0.0014298001630865809,-0.14713658413223898,"(0.0, 0.1]"
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.9,0.3846515508913815,0.9704201343627795,0.9952795881311017,0.9717502764652659,0.972972972972973,0.996245802367772,0.9743798291988612,-0.0025528386101935086,-0.26306529716325544,-0.0009662142366703153,-0.09707967973950272,-0.0026295527335953306,-0.27059963833098233,"(0.3, 0.5]"
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.7,0.1846515508913814,0.9704201343627795,0.9952795881311017,0.9717502764652659,0.9747306956609282,0.9964724936977939,0.9747306956609283,-0.004310561298148663,-0.4441953691510293,-0.0011929055666921595,-0.11985632790200715,-0.002980419195662387,-0.30670628739141076,"(0.1, 0.2]"
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.1,0.41534844910861857,0.9704201343627795,0.9952795881311017,0.9717502764652659,0.33682078974012825,0.9751768246487806,0.9194699286442405,0.6335993446226513,65.29124058608909,0.020102763482321095,2.019810686569922,0.05228034782102542,5.380018826564658,"(0.3, 0.5]"
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.5,0.09184032000864883,0.9855749695245835,0.9988821469409244,0.9869867850297589,0.9856517757199552,0.9987236593835422,0.9861153339414209,-7.680619537175915e-05,-0.007793034294368141,0.0001584875573821254,0.01586649214499362,0.0008714510883379711,0.08829409892369489,"(0.0, 0.1]"
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.9,0.3081596799913512,0.9855749695245835,0.9988821469409244,0.9869867850297589,0.9820587350907086,0.9984321602670508,0.9840048592832558,0.003516234433874832,0.35676985948323897,0.00044998667387352587,0.04504902557840378,0.0029819257465031335,0.3021241815728287,"(0.3, 0.5]"
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.3,0.29184032000864885,0.9855749695245835,0.9988821469409244,0.9869867850297589,0.8151260504201681,0.9962800719850067,0.9788696795066223,0.1704489191044154,17.294363632899042,0.002602074955917688,0.26049869485469734,0.008117105523136603,0.822412786701279,"(0.2, 0.3]"
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.2,0.3918403200086488,0.9855749695245835,0.9988821469409244,0.9869867850297589,0.5766676292232169,0.9948255522601784,0.97052246391543,0.40890734030136655,41.489217253418396,0.0040565946807459285,0.4061134432294386,0.01646432111432894,1.6681399755349835,"(0.3, 0.5]"
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.1,0.49184032000864886,0.9855749695245835,0.9988821469409244,0.9869867850297589,0.33614579817752277,0.9788403300390959,0.9303174764174864,0.6494291713470607,65.89343189796398,0.02004181690182849,2.0064245780352103,0.056669308612272484,5.741648163056594,"(0.3, 0.5]"
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.7,0.10815967999135112,0.9855749695245835,0.9988821469409244,0.9869867850297589,0.9868889114747433,0.9989359677212329,0.9871105247132853,-0.0013139419501598804,-0.13331730114794746,-5.382078030857773e-05,-0.005388101136195478,-0.00012373968352641374,-0.012537116545353017,"(0.1, 0.2]"
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.7,0.052521680264248194,0.9887844801454987,0.9992463441910898,0.9899624860590084,0.989774222942189,0.9992244198620642,0.9901592776706909,-0.000989742796690285,-0.10009691864749387,2.192432902559105e-05,0.0021940864885864795,-0.0001967916116825119,-0.01987869383474616,"(0.0, 0.1]"
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.1,0.5474783197357518,0.9887844801454987,0.9992463441910898,0.9899624860590084,0.33715828552143096,0.9836724915980029,0.9367036999286515,0.6516261946240678,65.90174175551195,0.015573852593086968,1.5585598770135423,0.05325878613035684,5.379879225765153,"(0.5, 1.0]"
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.3,0.3474783197357518,0.9887844801454987,0.9992463441910898,0.9899624860590084,0.5843148520540075,0.9956132679807298,0.9736522091609242,0.40446962809149123,40.90574197038104,0.00363307621036002,0.36358163644832436,0.016310276898084175,1.647565147949654,"(0.3, 0.5]"
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.2,0.44747831973575175,0.9887844801454987,0.9992463441910898,0.9899624860590084,0.005264223527029763,0.9921217521677356,0.9601214574898785,0.983520256618469,99.4676065783056,0.007124592023354248,0.7129965563318372,0.029841028569129846,3.0143595327460844,"(0.3, 0.5]"
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.5,0.14747831973575176,0.9887844801454987,0.9992463441910898,0.9899624860590084,0.9880178716490658,0.9986789766706436,0.9884381338742394,0.0007666084964328412,0.07753039330876589,0.0005673675204461714,0.05677954427798953,0.0015243521847689845,0.15398080293298333,"(0.1, 0.2]"
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.9,0.25252168026424826,0.9887844801454987,0.9992463441910898,0.9899624860590084,0.9871559633027523,0.999100700949526,0.9890466531440163,0.0016285168427463415,0.1646988676952845,0.0001456432415638531,0.014575308922621506,0.0009158329149920874,0.09251188079236951,"(0.2, 0.3]"
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.7,0.19406880189798337,0.9864253393665159,0.999842353948498,0.9955385595920969,0.9910141206675225,0.9997673695884803,0.9949044585987262,-0.004588781301006595,-0.46519296675342087,7.498436001762698e-05,0.0074996182869734125,0.0006341009933706898,0.06369426751591628,"(0.1, 0.2]"
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.1,0.4059311981020166,0.9864253393665159,0.999842353948498,0.9955385595920969,0.34285714285714286,0.9827467699233434,0.927960927960928,0.643568196509373,65.2424639580603,0.017095584025154542,1.7098279501405418,0.06757763163116892,6.788047633118056,"(0.3, 0.5]"
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.2,0.3059311981020166,0.9864253393665159,0.999842353948498,0.9955385595920969,0.5866425992779783,0.9837778451993903,0.9310986964618249,0.39978274008853754,40.52843374292054,0.016064508749107698,1.6067041654783893,0.06443986313027206,6.472864612765483,"(0.3, 0.5]"
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.3,0.2059311981020166,0.9864253393665159,0.999842353948498,0.9955385595920969,0.9751958224543081,0.9987686868163962,0.9814459373000639,0.011229516912207749,1.1384051548614276,0.0010736671321017743,0.10738364181730584,0.014092622292033008,1.415577744955172,"(0.2, 0.3]"
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.5,0.005931198102016588,0.9864253393665159,0.999842353948498,0.9955385595920969,0.9837977965003241,0.999852250531196,0.9955385595920969,0.002627542866191823,0.26637017129742796,-9.896582698010192e-06,-0.0009898143101187296,0.0,0.0,"(0.0, 0.1]"
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.9,0.39406880189798343,0.9864253393665159,0.999842353948498,0.9955385595920969,0.9903412749517064,0.9999080965916375,0.996173469387755,-0.003915935585190544,-0.3969824607005093,-6.574264313952138e-05,-0.006575300884173966,-0.0006349097956580563,-0.06377551020406468,"(0.3, 0.5]"
Mushrooms,42,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.2,0.38271759549154666,0.9961538461538462,0.9999886176437949,0.998085513720485,0.5866425992779783,0.9909636293151272,0.9656050955414013,0.4095112468758678,41.109237138118004,0.009024988328667716,0.9025091055468892,0.03248041817908376,3.254272077149888,"(0.3, 0.5]"
Mushrooms,42,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.3,0.2827175954915467,0.9961538461538462,0.9999886176437949,0.998085513720485,0.9903288201160542,1.0,1.0,0.005825026037792003,0.5847516485814366,-1.1382356205125177e-05,-0.0011382485764632648,-0.0019144862795149598,-0.19181585677748988,"(0.2, 0.3]"
Mushrooms,42,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.9,0.31728240450845335,0.9961538461538462,0.9999886176437949,0.998085513720485,0.9993618379068283,0.9999983709959079,0.9993618379068284,-0.0032079917529821422,-0.3220377821526475,-9.753352113062164e-06,-0.0009753463130453748,-0.0012763241863433805,-0.12787723785166732,"(0.3, 0.5]"
Mushrooms,42,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.5,0.08271759549154667,0.9961538461538462,0.9999886176437949,0.998085513720485,0.9942196531791907,0.9999113717520016,0.9961538461538463,0.0019341929746554687,0.194166090119854,7.724589179325392e-05,0.0077246771043517634,0.0019316675666387617,0.19353728113318028,"(0.0, 0.1]"
Mushrooms,42,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.7,0.11728240450845329,0.9961538461538462,0.9999886176437949,0.998085513720485,0.9955156950672646,0.9999659851902303,0.9974489795918366,0.0006381510865816065,0.06406149903908019,2.26324535645972e-05,0.002263271117817772,0.0006365341286483917,0.06377551020409397,"(0.1, 0.2]"
Mushrooms,42,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.1,0.4827175954915467,0.9961538461538462,0.9999886176437949,0.998085513720485,0.34285714285714286,0.9905617842734036,0.9609224855861628,0.6532967032967033,65.58190843905129,0.009426833370391297,0.942694067118794,0.03716302813432226,3.7234312715142575,"(0.3, 0.5]"
Mushrooms,42,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.2,0.4388075880758808,0.9993618379068283,1.0,1.0,0.5866425992779783,0.9924441849624203,0.9721166032953105,0.41271923862884996,41.29827885896602,0.007555815037579738,0.7555815037579738,0.027883396704689534,2.7883396704689534,"(0.3, 0.5]"
Mushrooms,42,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.3,0.3388075880758808,0.9993618379068283,1.0,1.0,0.7678992918961448,0.9999404670408207,0.9974424552429666,0.2314625460106835,23.16103509570505,5.953295917926482e-05,0.005953295917926482,0.002557544757033403,0.2557544757033403,"(0.3, 0.5]"
Mushrooms,42,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.9,0.26119241192411924,0.9993618379068283,1.0,1.0,1.0,1.0,1.0,-0.0006381620931716903,-0.063856960408687,0.0,0.0,0.0,0.0,"(0.2, 0.3]"
Mushrooms,42,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.5,0.13880758807588078,0.9993618379068283,1.0,1.0,0.9955099422706863,0.9999515535570294,0.9974391805377721,0.0038518956361419665,0.3854355339613322,4.8446442970639936e-05,0.004844644297063994,0.002560819462227859,0.2560819462227859,"(0.1, 0.2]"
Mushrooms,42,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.7,0.06119241192411917,0.9993618379068283,1.0,1.0,1.0,1.0,1.0,-0.0006381620931716903,-0.063856960408687,0.0,0.0,0.0,0.0,"(0.0, 0.1]"
Mushrooms,42,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.1,0.5388075880758808,0.9993618379068283,1.0,1.0,0.34285714285714286,0.9921382371552944,0.9701965757767913,0.6565046950496854,65.69239189928845,0.007861762844705633,0.7861762844705633,0.029803424223208697,2.9803424223208697,"(0.5, 1.0]"
Mushrooms,456,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.5,0.005931198102016588,0.985209003215434,0.999361880745401,0.9897959183673469,0.9845559845559846,0.9993559207612697,0.9897959183673469,0.0006530186594494447,0.06628224643889599,5.959984131331808e-06,0.0005963789740395535,0.0,0.0,"(0.0, 0.1]"
Mushrooms,456,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.9,0.39406880189798343,0.985209003215434,0.999361880745401,0.9897959183673469,0.9890815671162492,0.9994514083174483,0.990990990990991,-0.0038725639008151402,-0.39307029149918693,-8.952757204727657e-05,-0.008958473779338073,-0.0011950726236440445,-0.12073929599702718,"(0.3, 0.5]"
Mushrooms,456,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.2,0.3059311981020166,0.985209003215434,0.999361880745401,0.9897959183673469,0.5866425992779783,0.9887976310646628,0.9514321295143213,0.3985664039374557,40.45501032132791,0.010564249680738214,1.0570995236338796,0.038363788853025604,3.875929183089185,"(0.3, 0.5]"
Mushrooms,456,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.3,0.2059311981020166,0.985209003215434,0.999361880745401,0.9897959183673469,0.9883870967741936,0.9987123393530518,0.994234465086483,-0.0031780935587595316,-0.32258064516129714,0.0006495413923491844,0.06499561418779616,-0.004438546719136127,-0.44843049327354684,"(0.2, 0.3]"
Mushrooms,456,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.1,0.4059311981020166,0.985209003215434,0.999361880745401,0.9897959183673469,0.34285714285714286,0.9880566690318473,0.9469744229569558,0.6423518603582912,65.19955240581872,0.011305211713553698,1.1312430393203912,0.04282149541039115,4.326295412596219,"(0.3, 0.5]"
Mushrooms,456,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.7,0.19406880189798337,0.985209003215434,0.999361880745401,0.9897959183673469,0.9891788669637174,0.9992747006874236,0.9897959183673469,-0.003969863748283342,-0.4029463530405089,8.718005797736517e-05,0.008723572477303173,0.0,0.0,"(0.1, 0.2]"
Mushrooms,456,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.2,0.38271759549154666,0.9987228607918263,0.9999983709959079,0.9993618379068284,0.5866425992779783,0.9863590291998048,0.9424414927261228,0.4120802615138479,41.260721837000375,0.013639341796103155,1.3639364014682949,0.056920345180705656,5.695669278299218,"(0.3, 0.5]"
Mushrooms,456,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.3,0.2827175954915467,0.9987228607918263,0.9999983709959079,0.9993618379068284,0.993573264781491,0.9999885530946422,0.9993618379068284,0.005149596010335267,0.5156181171473804,9.817901265751772e-06,0.0009817917259179161,0.0,0.0,"(0.2, 0.3]"
Mushrooms,456,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.5,0.08271759549154667,0.9987228607918263,0.9999983709959079,0.9993618379068284,0.9832041343669251,0.9995084635377438,0.9911280101394169,0.015518726424901153,1.5538571343603071,0.0004899074581641294,0.04899082562266835,0.00823382776741155,0.8239085639549105,"(0.0, 0.1]"
