dataset,seed,c,method,true_prior,method_prior,prior_error,experiment,train_error,train_risk,train_accuracy,train_precision,train_recall,train_f1,train_auc,train_ap,train_max_f1,train_anice,train_snice,train_ece,train_mce,train_brier,test_error,test_risk,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_ap,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,val_error,val_risk,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_ap,val_max_f1,val_anice,val_snice,val_ece,val_mce,val_brier
FashionMNIST,456,0.1,vpu_nomixup,0.5238095238095238,0.2,0.3238095238095238,FashionMNIST_case-control_random_c0.1_seed456_methodprior0.2,0.01967291967291962,0.4644700982927301,0.9803270803270804,0.984081041968162,0.9782675237220692,0.981165671481419,0.9960784304631871,0.9949344467189728,0.9830523945718981,0.48370743809193756,0.2759498311660124,0.0450360468995523,0.26239924560221595,0.020524173174721244,0.021599999999999953,-0.09528000095486641,0.9784,0.9803212851405623,0.9764,0.9783567134268537,0.9959832,0.9948170110301083,0.9804703068951773,0.45976434677382055,0.22982332494409136,0.04231627124771475,0.24584608568864708,0.021484193182636276,0.01666666666666672,-0.09666666825612386,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9950777777777777,0.9944797173679035,0.9833333333333333,0.5283558402005487,0.3380340618696915,0.05258250353857875,0.4528537392616272,0.022800574961048828
FashionMNIST,456,0.1,vpu_nomixup_mean,0.5238095238095238,0.2,0.3238095238095238,FashionMNIST_case-control_random_c0.1_seed456_methodprior0.2,0.01584094917428247,0.4717043456003722,0.9841590508257175,0.9803214069132807,0.989623507805326,0.9849504950495049,0.9968319703514071,0.996304398186825,0.9850869545266828,0.3142449004849681,0.10248619857349643,0.009007315541370749,0.2703001654666403,0.013227765505841628,0.017299999999999982,-0.09740000160336494,0.9827,0.9785841760856633,0.987,0.9827740714925819,0.99667776,0.9958593502383077,0.983135415627183,0.34353164316711443,0.11618555087602167,0.011787740672379726,0.2639374375343323,0.015001814243908654,0.023333333333333317,-0.09600000222524008,0.9766666666666667,0.9735099337748344,0.98,0.9767441860465116,0.9953,0.9945772731817824,0.9816360601001669,0.5314902208423157,0.37579207796690456,0.02072536825357624,0.5469449758529663,0.018666427654767496
FashionMNIST,456,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.2,0.3238095238095238,FashionMNIST_case-control_random_c0.1_seed456_methodprior0.2,0.4345037678371012,0.08658008662595836,0.5654962321628988,0.9957280170879317,0.17122742577288033,0.29220643543669034,0.9954665458791567,0.9939786133762609,0.9789210758780347,1.5309257578631537,2.123113346239581,0.29784087982613766,0.6505670238342574,0.1839060522484549,0.41659999999999997,0.06652000106871128,0.5834,0.9964285714285714,0.1674,0.28664383561643836,0.9948424000000001,0.9925086550550235,0.975833832634312,1.5425095969977711,2.1299509269664028,0.28383849381161846,0.663742267206067,0.17682709776364172,0.42500000000000004,0.07000000238418579,0.575,1.0,0.15,0.2608695652173913,0.9899222222222221,0.9879651375584713,0.9665551839464883,1.6277704125131192,2.315427648129572,0.2855730655696243,0.6989292204380035,0.18434227689143715
FashionMNIST,456,0.1,vpu_nomixup,0.5238095238095238,,0.0,FashionMNIST_case-control_random_c0.1_seed456_methodprior_auto,0.021067821067821013,0.4520137111021002,0.978932178932179,0.9803308823529412,0.9794306703397613,0.9798805695911805,0.9957486496430481,0.9947569522054753,0.9808283375429842,0.37303575464529876,0.15379198788346019,0.023994718934622093,0.19167858325518095,0.018611473935732797,0.021700000000000053,-0.25069525380134583,0.9783,0.9780131920847491,0.9786,0.9783065080475857,0.9956860799999999,0.9947035964107468,0.9789861567572951,0.32713906544902893,0.14508985102652486,0.022086762384604674,0.23507445858370868,0.01969025145114835,0.018333333333333313,-0.25142858187357586,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9941888888888889,0.9934440649388709,0.9833333333333333,0.5751265053187842,0.38397511908420784,0.03355850300208357,0.4331265687942505,0.02039783774900379
FashionMNIST,456,0.1,vpu_nomixup_mean,0.5238095238095238,,0.0,FashionMNIST_case-control_random_c0.1_seed456_methodprior_auto,0.014750681417348033,0.45541583500517013,0.985249318582652,0.9820832068023079,0.98989898989899,0.9859756097560975,0.9971438881210845,0.9965923626883189,0.9860571428571427,0.3235604164799533,0.12184879623411593,0.009941042282401922,0.21407481016369045,0.012778928668839605,0.016599999999999948,-0.25530477604866025,0.9834,0.979563492063492,0.9874,0.9834661354581673,0.9972712800000001,0.9968218531947773,0.9842126298960833,0.3477510767600539,0.12480593971546843,0.01064914270201698,0.1980041265487671,0.01388983104948016,0.021666666666666612,-0.25142858187357586,0.9783333333333334,0.9767441860465116,0.98,0.978369384359401,0.995,0.9939822054113091,0.9783693843594009,0.48834338657461274,0.25467993685299434,0.0238681870920118,0.7449734210968018,0.020847870173134955
FashionMNIST,456,0.1,vpu_nomixup_mean_prior,0.5238095238095238,,0.0,FashionMNIST_case-control_random_c0.1_seed456_methodprior_auto,0.02100368767035432,0.4511555451354442,0.9789963123296457,0.9814837560646072,0.9783593510866239,0.9799190630939972,0.9959676543003755,0.9949996695756987,0.9815423976608187,0.40912661783733195,0.18266621708458514,0.020971009972809453,0.2033562308452168,0.018044768439721717,0.021599999999999953,-0.2498571575641632,0.9784,0.9797432811873245,0.977,0.9783697176046465,0.9957839599999999,0.9947340672963796,0.9797297297297297,0.4070425852548159,0.1974372042841066,0.020193487764894977,0.29693119923273725,0.019142453064182448,0.020000000000000018,-0.25142858187357586,0.98,0.98,0.98,0.98,0.9943,0.9936225621409132,0.9816971713810315,0.4612019760455469,0.25576516781261494,0.030056521728013964,0.5093497931957245,0.02037888877238528
20News,456,0.5,vpu_nomixup,0.6606558518415373,0.3,0.3606558518415373,20News_case-control_random_c0.5_seed456_methodprior0.3,0.5354034672422197,0.06606558831979877,0.4645965327577804,0.7087491297284753,0.3218463484034145,0.44267285113784605,0.5516557776572428,0.6982553084233407,0.7957232704402516,1.5344460292581903,1.7557035170233344,0.3663671569829863,0.3663671569829863,0.3581326417073405,0.5268189060010622,0.16943707443334546,0.4731810939989379,0.5632743362831858,0.29924776680771037,0.3908504758980657,0.4936205467746252,0.5585172896601851,0.7220100161276632,1.3294255124288836,1.3199045325824261,0.2706746253888783,0.2706746253888783,0.31912781217396663,0.49122807017543857,0.1684210593240303,0.5087719298245614,0.6176470588235294,0.328125,0.42857142857142855,0.45875,0.5556087192037674,0.7191011235955056,1.497735880158577,1.7259036453314835,0.26729094563869005,0.26729094563869005,0.3179424431716148
20News,456,0.5,vpu_nomixup_mean,0.6606558518415373,0.3,0.3606558518415373,20News_case-control_random_c0.5_seed456_methodprior0.3,0.3371858246884356,0.7022001044311821,0.6628141753115644,0.6636376444068752,0.9928338075666562,0.795524593624657,0.5390703889560826,0.6804459568580254,0.7957868127238257,0.7474888881917379,0.4572364531340228,0.29980846116538334,0.3116179539321987,0.3127443990663426,0.43786510886882635,-0.16417950616513424,0.5621348911311737,0.5644204851752022,0.9844851904090268,0.7174918622580092,0.49193663473748855,0.5582763362660337,0.7219346627068307,0.9024758272683029,0.7745576996771155,0.3920183427794083,0.4294445623803378,0.407910814185298,0.4385964912280702,-0.16315789808306777,0.5614035087719298,0.5625,0.984375,0.7159090909090909,0.45499999999999996,0.5829650374263375,0.7191011235955056,1.2914195476364467,1.5908670358819008,0.412192500997008,0.706642746925354,0.4150194516096297
20News,456,0.5,vpu_nomixup_mean_prior,0.6606558518415373,0.3,0.3606558518415373,20News_case-control_random_c0.5_seed456_methodprior0.3,0.5436190210958713,0.06606558793801032,0.45638097890412865,0.6949663651125029,0.3157340077985035,0.43420289855072464,0.5393363384326875,0.6890884555557701,0.7956565487170887,1.7754327448831673,2.2137619056723343,0.3604139642721098,0.3604139642721098,0.3540803843337667,0.5278810408921932,0.16943707443334546,0.4721189591078067,0.5615044247787611,0.29830747531734836,0.38962235185753763,0.4921500146436487,0.5599725866163292,0.721948735359022,1.7679402625337333,2.3739249635540838,0.26455379461457107,0.26455379461457107,0.3157927740003192,0.45614035087719296,0.1684210593240303,0.543859649122807,0.6764705882352942,0.359375,0.46938775510204084,0.515,0.6030676563870179,0.7191011235955056,1.8306686502682499,2.484199360406073,0.26116799889949327,0.26116799889949327,0.3144368417186437
Spambase,456,0.9,vpu_nomixup,0.5524929063640048,0.3,0.25249290636400484,Spambase_case-control_random_c0.9_seed456_methodprior0.3,0.042561815970814765,0.2377989443874475,0.9574381840291852,0.9476868327402135,0.9768892149669846,0.9620664739884393,0.9800533576296958,0.9706717522721976,0.9630430863529835,0.27703786841429756,0.10821842799811408,0.02133516652508062,0.27403295491680957,0.03738692758837113,0.06514657980456029,-0.10846906013778704,0.9348534201954397,0.8854961832061069,0.9586776859504132,0.9206349206349206,0.975325098492254,0.9526570721056579,0.9216467463479415,0.48582944791968635,0.26959385217998005,0.04654861980367627,0.4347493052482605,0.056069642203407065,0.05405405405405406,-0.10540540798290356,0.9459459459459459,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9787878787878788,0.9741269841269842,0.9333333333333333,0.348457461509606,0.11581864883724385,0.08314342832041755,0.4905065894126892,0.06143143912446518
Spambase,456,0.9,vpu_nomixup_mean,0.5524929063640048,0.3,0.25249290636400484,Spambase_case-control_random_c0.9_seed456_methodprior0.3,0.0824888528577219,0.2816984202149526,0.9175111471422781,0.8822947576656776,0.9816581071166545,0.9293280083347804,0.9670734778887153,0.957078886834604,0.9415795167688424,1.1154753836048072,1.182335507652167,0.08245472078157617,0.6266090194384257,0.07200589160034118,0.12160694896851254,-0.11302932051701085,0.8783930510314875,0.7734204793028322,0.977961432506887,0.8637469586374696,0.9655104317860915,0.928095220273664,0.9095674967234599,1.3654603674908685,1.751196843183063,0.1249892993847335,0.6947304606437683,0.10022730894267476,0.05405405405405406,-0.10540540798290356,0.9459459459459459,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9575757575757575,0.9574603174603175,0.9333333333333333,0.44938080268589486,0.25628087457378884,0.07630992982838604,0.4159030318260193,0.0651945920163658
Spambase,456,0.9,vpu_nomixup_mean_prior,0.5524929063640048,0.3,0.25249290636400484,Spambase_case-control_random_c0.9_seed456_methodprior0.3,0.27077421970004056,0.07849615143048023,0.7292257802999594,0.9689608636977058,0.5267791636096845,0.6825095057034221,0.9425711014173763,0.9485769803365457,0.8978918423464711,1.5560252733838313,2.300113919877694,0.27842525221531234,0.6261046345154064,0.2869310424551256,0.15526601520086858,0.11824104814394806,0.8447339847991314,0.8985507246376812,0.6831955922865014,0.7762128325508607,0.9333757911470522,0.8967370423513205,0.8638239339752406,1.639566104301099,2.477353728960857,0.13586516702602275,0.5979066491127014,0.22848787739229157,0.16216216216216217,0.12162162162162163,0.8378378378378378,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.9454545454545454,0.9266921657633731,0.8571428571428571,1.5445973219404543,2.226014865578644,0.18341889413627419,0.6545268893241882,0.23524175079976026
IMDB,456,0.1,vpu_nomixup,0.5238003617193212,0.5,0.023800361719321206,IMDB_case-control_random_c0.1_seed456_methodprior0.5,0.24512256128064036,0.3245661292184554,0.7548774387193596,0.8720715166461159,0.6234939759036144,0.7271247429746401,0.871268405477045,0.8760619865099613,0.8099224382410223,0.9029375908718834,0.7149810057634456,0.1821033106845525,0.332454849593776,0.18812436655203335,0.26052,-0.03968,0.73948,0.8523008120513123,0.57936,0.6898128304043435,0.8587409184,0.8533611055254686,0.7883733525907205,0.9263763998837722,0.7508696739230801,0.17353479092143476,0.32118729273290203,0.19142164089644625,0.21599999999999997,-0.058,0.784,0.927710843373494,0.616,0.7403846153846154,0.899136,0.9039272083276073,0.8298755186721992,0.8832509680082197,0.7144375181177192,0.18655776023119688,0.3540254831314087,0.17601247994051186
IMDB,456,0.1,vpu_nomixup_mean,0.5238003617193212,0.5,0.023800361719321206,IMDB_case-control_random_c0.1_seed456_methodprior0.5,0.21957132412360025,0.5654558048254896,0.7804286758763997,0.7400412922030605,0.8953129591536879,0.8103058510638298,0.872956912646892,0.8788848914327504,0.8115903235520461,0.6408723224609733,0.4990212265019036,0.1433666956854999,0.37775920618889236,0.1791494550718759,0.22992,-0.1884,0.77008,0.7225738396624473,0.8768,0.7922509758565852,0.8666500032,0.8624310906954784,0.7938891379052742,0.6273521207204654,0.5195984853611711,0.14332611841917037,0.36169221003850305,0.18401799682188227,0.16400000000000003,-0.202,0.836,0.795774647887324,0.904,0.846441947565543,0.9176319999999999,0.907178067029227,0.8571428571428572,0.6699640514305802,0.5119689450333433,0.12081542992591857,0.6656578779220581,0.13294195838189257
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.5,0.023800361719321206,IMDB_case-control_random_c0.1_seed456_methodprior0.5,0.21818601608496557,0.525589717935891,0.7818139839150344,0.7605985037406484,0.8514545988833382,0.8034662045060659,0.869433657764836,0.87825049703737,0.8048896758376466,0.27445942050321065,0.06726963887965505,0.06890094111503196,0.13060527465317384,0.15250845726178094,0.22416000000000003,-0.17144,0.77584,0.7432279909706546,0.84288,0.789923526765632,0.8631617695999999,0.8618697197378002,0.7913458012467914,0.28712712966888476,0.07340241596353442,0.06555281535267829,0.1252383589744568,0.15600267863229442,0.17200000000000004,-0.182,0.828,0.8059701492537313,0.864,0.833976833976834,0.911808,0.911532508913304,0.8503937007874015,0.37479986872775506,0.1399950690130081,0.10966860198974611,0.24128389358520508,0.12860314477604384
20News,456,0.9,vpu_nomixup,0.7114781270348665,,0.0,20News_case-control_random_c0.9_seed456_methodprior_auto,0.39969218019297936,0.4232258969158303,0.6003078198070206,0.7191114069390132,0.7191114069390132,0.7191114069390132,0.5295486103370115,0.7346691443892125,0.8314194798007747,1.3608999013643175,1.4112255581544773,0.1639140715277556,0.1639140715277556,0.23212226074513165,0.47915560276155067,-0.40183588626596184,0.5208443972384493,0.5601791378988618,0.7056887635166902,0.6245708935816082,0.49844692702815974,0.5608629134469603,0.7219346627068307,1.1707681799438447,1.1154019544739875,0.3106121029932323,0.3106121029932323,0.3422858694460993,0.4473684210526315,-0.39942630968595805,0.5526315789473685,0.5802469135802469,0.734375,0.6482758620689655,0.5246875,0.5589333265390151,0.7191011235955056,1.7328720975131222,2.2781145337609052,0.3139823716983461,0.3139823716983461,0.3448149701255523
20News,456,0.9,vpu_nomixup_mean,0.7114781270348665,,0.0,20News_case-control_random_c0.9_seed456_methodprior_auto,0.40951873557094653,0.4232258969158303,0.5904812644290535,0.7122056743489475,0.7122056743489475,0.7122056743489475,0.508887181877224,0.7193577620114359,0.8314194798007747,1.6365742568285027,1.847834394975508,0.26788750200015304,0.2680097851741371,0.2769888184732537,0.4733138608603292,-0.40183588626596184,0.5266861391396708,0.564284381414443,0.7108603667136812,0.6291480287111204,0.5035330491805724,0.5667098018273622,0.7218734091294756,1.9323182862992527,2.7662946923621394,0.4142608141493937,0.4146389847106122,0.4174796996715315,0.48245614035087714,-0.39942630968595805,0.5175438596491229,0.5555555555555556,0.703125,0.6206896551724138,0.5403125,0.6643752733735231,0.7272727272727273,1.0151131703931535,0.789639081304821,0.4177473825320863,0.4177473825320863,0.42014456096700914
20News,456,0.9,vpu_nomixup_mean_prior,0.7114781270348665,,0.0,20News_case-control_random_c0.9_seed456_methodprior_auto,0.3994553957260404,0.4232258969158303,0.6005446042739596,0.7192778101339545,0.7192778101339545,0.7192778101339545,0.5287000615869355,0.7336707889355236,0.8314769975786924,0.77676058210763,0.4413530635382745,0.18963299891117846,0.18963299891117846,0.24122145312591034,0.48021773765268194,-0.40183588626596184,0.5197822623473181,0.5594327299869378,0.7047484720263282,0.6237386871944243,0.49515232119760666,0.5575110583240599,0.7219346627068307,1.2417564032008928,1.1713475373582418,0.33632739449332383,0.33632739449332383,0.358923203534834,0.39473684210526316,-0.39942630968595805,0.6052631578947368,0.6172839506172839,0.78125,0.6896551724137931,0.5290625,0.5595557630110176,0.7191011235955056,1.6158925513674425,1.9539840274913356,0.33970898808094496,0.33970898808094496,0.3616324764521407
Spambase,456,0.5,vpu_nomixup,0.4935779816513762,0.1,0.39357798165137614,Spambase_case-control_random_c0.5_seed456_methodprior0.1,0.39954128440366976,0.01644495459051307,0.6004587155963302,0.9701834862385321,0.19656133828996283,0.3268933539412674,0.9358689759441841,0.9250554922406591,0.8787258248009101,2.8958394767992215,6.947127686095352,0.39014841454667515,0.8019105721461145,0.39482095019100183,0.30510314875135724,0.03941368150659286,0.6948968512486428,0.9456521739130435,0.2396694214876033,0.3824175824175824,0.9286955577278158,0.8774282714362446,0.8505434782608696,2.769244121973235,6.11806547423707,0.2921523856207421,0.861194372177124,0.3177035138449322,0.29729729729729726,0.04054054054054054,0.7027027027027027,1.0,0.26666666666666666,0.42105263157894735,0.9333333333333333,0.915294966471437,0.8275862068965518,2.7185664507975655,5.870409062480538,0.30551602268541184,0.30551602268541184,0.3284805848733421
Spambase,456,0.5,vpu_nomixup_mean,0.4935779816513762,0.1,0.39357798165137614,Spambase_case-control_random_c0.5_seed456_methodprior0.1,0.07408256880733943,0.36970183838398085,0.9259174311926606,0.8824759514847345,0.9804832713754646,0.9289016068677086,0.9703928095199612,0.9504800708629855,0.9373161348721432,0.926519972221867,0.7870188542068047,0.06648501902006976,0.438059115851367,0.06329546098564898,0.09554831704668842,-0.03745928442309915,0.9044516829533116,0.8175519630484989,0.9752066115702479,0.8894472361809045,0.9702795303968326,0.9408464792113853,0.9134487350199734,1.053872090520346,1.0529709987242692,0.08712383875386721,0.5573087811470032,0.07863081649035107,0.05405405405405406,-0.03513513706825875,0.9459459459459459,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9727272727272727,0.9666178266178266,0.9333333333333333,0.4734778093111495,0.1936811588995976,0.085167832672596,0.4654797911643982,0.06517679939989969
Spambase,456,0.5,vpu_nomixup_mean_prior,0.4935779816513762,0.1,0.39357798165137614,Spambase_case-control_random_c0.5_seed456_methodprior0.1,0.3990825688073395,0.01644495459051307,0.6009174311926605,0.9724770642201835,0.1970260223048327,0.3276661514683153,0.9367784560031787,0.9282377617478473,0.8815209830744262,2.98378619002602,7.36504199712829,0.3921427454474733,0.8578835427761078,0.3970190474430537,0.30510314875135724,0.03941368150659286,0.6948968512486428,0.9456521739130435,0.2396694214876033,0.3824175824175824,0.9284338991083858,0.8840553075389949,0.8493150684931507,2.862304753506979,6.525730276588513,0.29397366576940304,0.8664319068193436,0.31933081600115065,0.29729729729729726,0.04054054054054054,0.7027027027027027,1.0,0.26666666666666666,0.42105263157894735,0.9424242424242424,0.9222965613677687,0.8571428571428571,2.7360541473395514,5.941696149026997,0.3071347209247383,0.3071347209247383,0.32993991928869565
20News,456,0.1,vpu_nomixup,0.5880662609871535,0.5,0.08806626098715353,20News_case-control_random_c0.1_seed456_methodprior0.5,0.5647396889790399,0.14435429344151454,0.43526031102096013,0.5901960784313726,0.12977867203219315,0.21277097078228085,0.5181946506402269,0.5979056181948209,0.7406461227313854,1.4955497024723818,2.1657257184337526,0.5200131694552318,0.5843153450775185,0.5403372096874482,0.5556293149229952,0.22703133297928837,0.4443706850770048,0.5450980392156862,0.09802538787023977,0.1661685594739988,0.49104984061227375,0.5590372855813935,0.7219346627068307,1.4348768825568365,1.9764014060818658,0.5105784781303393,0.5633284079760758,0.5309757557030185,0.4649122807017544,0.2807017543859649,0.5350877192982456,0.5964912280701754,0.53125,0.5619834710743802,0.494375,0.5701839100652459,0.7191011235955056,3.1269656219994335,7.234138931588066,0.5579791781574226,0.5579791781574226,0.5575898459344728
20News,456,0.1,vpu_nomixup_mean,0.5880662609871535,0.5,0.08806626098715353,20News_case-control_random_c0.1_seed456_methodprior0.5,0.41269438810006764,0.912525354969574,0.5873056118999324,0.5883806116364256,0.9926703075596436,0.7388351072364551,0.5097721860797235,0.5957702902089241,0.7406067056945184,0.9102213323280148,0.9419068485041807,0.05577070140320762,0.20546821148499195,0.24722535677244203,0.438396176314392,-0.2741635687732342,0.561603823685608,0.5640473627556513,0.9854254818993888,0.7174396714016772,0.5040042347538963,0.5696441277141838,0.7218734091294756,1.0700371354762572,1.3175349957558165,0.07678166270034464,0.46371842424074805,0.25463812043111045,0.4385964912280702,-0.2719298245614035,0.5614035087719298,0.5625,0.984375,0.7159090909090909,0.5437500000000001,0.6612573594283517,0.7231638418079096,0.8658375951153905,0.7001294274651728,0.12072636370073286,0.23695653676986694,0.24945001274450698
20News,456,0.1,vpu_nomixup_mean_prior,0.5880662609871535,0.5,0.08806626098715353,20News_case-control_random_c0.1_seed456_methodprior0.5,0.4236815415821501,0.8016396213657877,0.5763184584178499,0.5939159826170932,0.8838746766312159,0.7104487957026512,0.521293317676149,0.6054339027697685,0.7406855439642325,0.8705153919591853,0.5601514532802074,0.08780954378210593,0.08780954378210593,0.24994667799735812,0.45658523632501324,-0.21601168348380245,0.5434147636749868,0.560884506200508,0.8824635637047484,0.6858500045674614,0.4933522352576034,0.5663706055865598,0.7218734091294756,1.3082322227531107,1.5832286734174783,0.06452856396843765,0.06452856396843765,0.24996870443204697,0.5,-0.18421052631578946,0.5,0.5353535353535354,0.828125,0.6503067484662577,0.505625,0.569098513001383,0.7231638418079096,0.8739902535268416,0.7074787636490161,0.06115811644938951,0.06115811644938951,0.24997160541368646
MNIST,456,0.9,vpu_nomixup,0.6474783197357518,0.7,0.052521680264248194,MNIST_case-control_random_c0.9_seed456_methodprior0.7,0.01925837739416647,0.1350315749434439,0.9807416226058335,0.9879959382026546,0.9821898547067095,0.9850843412702718,0.9971277899526351,0.9980833351171111,0.9864432952668246,0.49843497795560215,0.22766362702602896,0.012214750256020437,0.24850856003008392,0.015350835219318855,0.020499999999999963,-0.3315199952602386,0.9795,0.9777373001416717,0.9807145757206659,0.9792236748758488,0.9975526639355085,0.9971312351327741,0.9801096001623706,0.1413467690410456,0.024088222968021,0.005694838738581176,0.2324993080563016,0.01553782177807069,0.011666666666666714,-0.33716665267944335,0.9883333333333333,0.9864864864864865,0.9898305084745763,0.988155668358714,0.9994554042789664,0.9994376621025438,0.98989898989899,0.483633180786917,0.23628241992472027,0.019072530896713333,0.7264075577259064,0.009896171132676181
MNIST,456,0.9,vpu_nomixup_mean,0.6474783197357518,0.7,0.052521680264248194,MNIST_case-control_random_c0.9_seed456_methodprior0.7,0.006361100412012544,0.13077605683266735,0.9936388995879875,0.9922923873881948,0.9979269567725421,0.9951016959815931,0.9990211850909064,0.9993605783275599,0.9951402675098587,0.21696188153337553,0.048976511582781115,0.0034768468877615956,0.1471494981798075,0.005606375268571344,0.011299999999999977,-0.3397799958705902,0.9887,0.9844976847191463,0.9926918392204629,0.9885777822702921,0.9990633548372435,0.9989505181132017,0.9900628675725005,0.46282626468066723,0.27956350863783375,0.007250195872783646,0.5305164059003195,0.00902749612009177,0.0050000000000000044,-0.341833324432373,0.995,0.9932432432432432,0.9966101694915255,0.9949238578680203,0.999722145040289,0.9997132264571371,0.9949238578680203,0.41735130776991686,0.2161143444791997,0.007027606849830281,0.8602246642112732,0.00525240103544899
MNIST,456,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.7,0.052521680264248194,MNIST_case-control_random_c0.9_seed456_methodprior0.7,0.008928884064568043,0.13212064182504962,0.991071115935432,0.9908485707620808,0.9954032519738977,0.9931206891900398,0.9988352928255021,0.9992360999406328,0.9932524101743951,0.16733156353990686,0.03470380896001504,0.0031025052725958072,0.1621371486204134,0.007259417283013028,0.01419999999999999,-0.3380999940395355,0.9858,0.9810941271118262,0.9902557856272838,0.9856536674075571,0.9989143221931331,0.9988253495191249,0.986109702930143,0.35363066577057345,0.15431494041294713,0.0061861695604864455,0.24854967227348912,0.011052593284528341,0.008333333333333304,-0.3441666603088379,0.9916666666666667,0.9833333333333333,1.0,0.9915966386554622,0.9996776882467353,0.9996658225839377,0.9932659932659933,0.613743163415419,0.5231666135679788,0.011032524456774492,0.5022982358932495,0.006809339616804078
FashionMNIST,456,0.9,vpu_nomixup,0.6551724137931034,0.7,0.04482758620689653,FashionMNIST_case-control_random_c0.9_seed456_methodprior0.7,0.004818297921746151,0.13109950368224182,0.9951817020782538,0.9945962173521465,0.9980684033315612,0.9963292852278054,0.9991405406179463,0.9994225182685695,0.9965087810784773,0.28299788301258505,0.08829396676212262,0.002269742479505667,0.2137281766304603,0.004160453970276441,0.008700000000000041,-0.3462199955701828,0.9913,0.9880786807073316,0.9946,0.9913286155686235,0.99902196,0.9988849447104479,0.9913286155686235,0.2338490007627252,0.07049032363774667,0.00438504166118801,0.19748371839523315,0.007334995545785939,0.013333333333333308,-0.34299999872843423,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.998,0.9978814611730188,0.9867109634551494,0.4506024197920074,0.2197469808346129,0.013209052157277853,0.37935322523117065,0.013805188784692094
FashionMNIST,456,0.9,vpu_nomixup_mean,0.6551724137931034,0.7,0.04482758620689653,FashionMNIST_case-control_random_c0.9_seed456_methodprior0.7,0.007117148496458836,0.133542322406616,0.9928828515035412,0.9911479506537846,0.9980506822612085,0.994587339849717,0.9984399392948922,0.9988702760007171,0.9945890598381132,0.1446835453198481,0.021246082769099648,0.0038219872596006645,0.1433674301586899,0.006086660358437351,0.010800000000000032,-0.3471999951124191,0.9892,0.9826361483820047,0.996,0.9892729439809297,0.9983137999999999,0.9980243703461307,0.9893733240639587,0.4603609585461423,0.24742842998217035,0.007491537228971712,0.4374387860298157,0.009372311960373537,0.021666666666666612,-0.34299999872843423,0.9783333333333334,0.9674267100977199,0.99,0.9785831960461285,0.9977,0.9976394167097238,0.9801980198019802,0.3170940333944831,0.12861723472037795,0.01972201717396578,0.8860247135162354,0.018045116088082964
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.7,0.04482758620689653,FashionMNIST_case-control_random_c0.9_seed456_methodprior0.7,0.007035876001393215,0.13167769922468842,0.9929641239986068,0.9942976553092017,0.9949672160198476,0.9946323229818066,0.9988887337549398,0.9992427188958798,0.9952354433512778,0.4776871412060346,0.2101481533921416,0.0064761094070269615,0.23329035838445022,0.005903981321069588,0.009800000000000031,-0.34425999648571015,0.9902,0.9886363636363636,0.9918,0.9902156549520766,0.9988589200000001,0.998722322985926,0.9908366533864542,0.2905208326314064,0.09764511866474827,0.0036248371775029205,0.27349506105695454,0.008041182747449516,0.015000000000000013,-0.34299999872843423,0.985,0.9801980198019802,0.99,0.9850746268656716,0.9975777777777778,0.9973507919576636,0.9850746268656716,0.3330667708767019,0.1444948895576811,0.015943781192569693,0.4706045389175415,0.014862168094992528
MNIST,456,0.5,vpu_nomixup,0.5918403200086488,0.5,0.09184032000864883,MNIST_case-control_random_c0.5_seed456_methodprior0.5,0.015676099354036577,0.2997918862671964,0.9843239006459634,0.9868231747699194,0.9866879780796894,0.9867555717939349,0.9979132772150144,0.9982417696869209,0.9875654748348895,0.31938477920287855,0.1094622787921143,0.005402235203193039,0.19117806113284563,0.012475083789429476,0.01759999999999995,-0.2391,0.9824,0.9790237999193223,0.9853836784409257,0.9821934439498179,0.9981542357037887,0.9979169134541155,0.9827429609445958,0.13165180340491417,0.02516013849317083,0.0025962544641224706,0.0776301750114986,0.013458199706519638,0.010000000000000009,-0.2425,0.99,0.9865319865319865,0.9932203389830508,0.9898648648648649,0.9993220338983051,0.9992861842165279,0.9915682967959528,0.4599748453441724,0.2558624680757249,0.00942824611556714,0.4681016802787781,0.009047860790764431
